__time,/joint_states/_MSG_INDEX_,/joint_states/header/seq,/joint_states/header/stamp,/joint_states/theta1/effort,/joint_states/theta1/position,/joint_states/theta1/velocity,/joint_states/theta2/effort,/joint_states/theta2/position,/joint_states/theta2/velocity
1639605179.632986,500196.000000,86632.000000,1639605179.632986,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.634065,500197.000000,86633.000000,1639605179.634065,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.634987,500198.000000,86634.000000,1639605179.634987,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.635982,500199.000000,86635.000000,1639605179.635982,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.636987,500200.000000,86636.000000,1639605179.636987,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.637994,500201.000000,86637.000000,1639605179.637994,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.639013,500202.000000,86638.000000,1639605179.639013,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.639989,500203.000000,86639.000000,1639605179.639989,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.640972,500204.000000,86640.000000,1639605179.640972,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.641979,500205.000000,86641.000000,1639605179.641979,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.643018,500206.000000,86642.000000,1639605179.643018,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.643972,500207.000000,86643.000000,1639605179.643972,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.644983,500208.000000,86644.000000,1639605179.644983,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.645980,500209.000000,86645.000000,1639605179.645980,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.647161,500210.000000,86646.000000,1639605179.647161,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.648001,500211.000000,86647.000000,1639605179.648001,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.648989,500212.000000,86648.000000,1639605179.648989,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.649985,500213.000000,86649.000000,1639605179.649985,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.650996,500214.000000,86650.000000,1639605179.650996,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.651955,500215.000000,86651.000000,1639605179.651955,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
1639605179.652992,500216.000000,86652.000000,1639605179.652992,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
